,B,Basophil,CD4,CD8,Eosinophil,Kupffer,Monocyte,NK,Neutrophil
AW112010,1533.7552376226117,1277.0082479821892,2911.8498665806696,12409.256826537661,25.651037550156932,40454.12498247009,402.2771680681962,204851.5551619342,554.6940565676686
BCAR3,2444.320989466541,181.91939241810437,13.6691887212868,26.144478462094906,1.8930600606628887,13.397036519510593,0.7369108011376788,1.4578778923025855,37.35086349757396
BHMT,0.0,0.0,0.0,0.0,0.0,642.8611877034065,0.0,0.0,0.0
BMP4,0.0,43.3665392996739,0.0,0.0,0.0,0.47750957103090585,0.0,0.0,0.0
BOLA2,1435.6664410700766,1211.6129130902364,1289.9756056587953,9220.719464385838,1309.0067575954993,2921.846650364033,2932.2824767556754,612.7214330568421,431.56739383039456
BORCS7,143.9234432950135,116.47430467816206,76.51277564689629,87.38167888453896,94.21962951565494,135.0494048512488,115.58482690942625,459.27556017242495,140.10633330430284
BVHT,1.4002918723489652,0.0,0.0,0.0,0.0,530.9038673219975,0.0,0.0,0.0
C1GALT1C1,118.0024373949617,353.04225809235203,293.21268019938964,153.45240002482186,279.0245751541985,318.798212470797,3750.536379852441,385.13218842267355,634.4463765975088
C1QA,5.0850786309334275,30.635598665672255,1.5646468034178103,54.19517535372203,0.8588935506382849,92828.22050397172,17.427458532339067,4.100028474675441,365.47132322414654
C1QB,3.6199277591738426,38.14306733143698,8.247422330419917,46.11468764848044,10.617746987698448,185770.36717387076,26.029863930944234,19.183875916182696,657.7258793072698
C4A,22.403745863360044,0.0,49.27670845860999,61.04510356675837,2271.3734842463205,47.3367715486533,16.61813501747099,0.635169096885744,0.0
C5AR1,0.0,2196.9114713050653,0.0,13.733763343326448,71.32117515789213,975.7016690866182,84.10183243297533,2.1848443108718243,39852.58945865309
C6,0.0,0.0,0.0,1.420345131964786,0.0,6299.041160268199,0.0,0.0,12.587604271863363
C77080,2.650115413145851,0.8046134552513444,32.32714261034939,0.7578616524265946,5.115519531690929,0.2706550333049935,0.40699654941688257,3.523450687807305,0.0
CACHD1,0.0,0.0,0.0,0.02123873194999315,0.0,0.0,6.6841914823973285,0.0,0.0
CAMK2B,34.2687052434128,86.72877891623267,22.43016316526348,83.55037466773287,2.980888669081065,13.543329862979157,17.115964474558652,284.3328244499071,34.99268570884593
CAR2,226.727211412881,526.9039874955108,67.20703680410303,86.47869703358519,32.59769170681211,86.63747216217543,36.69974321613351,6186.74886854172,36.19383166638458
CAR3,2.4972227720662477,1.0074790000853304,0.0,0.0,0.0,827.6254088882752,1.3334884299856977,0.0,0.0
CAR5B,15.806388705905018,2.40925609061071,0.9001154394779447,15.973488422527229,12.225233183713666,3.5412759810300596,9.14785504158315,388.82106726110794,0.0
CARD10,1.202130106316662,0.0,1.676082463889904,5.3846486437841925,2.654966494253298,17.640779083678257,31.881407544576433,11.784935858236448,899.3396445359845
CAV2,1.531956270910737,26.53011766135687,0.0,0.0,10.02531560313196,38.65172566378773,202.82019025501677,9.862633160557085,0.0
CCDC80,0.0,8.91722120591101,0.0,0.0,13.475563146858425,16.65856778432884,4.270482115362608,0.0,423.12288932922934
CCL5,806.7645951314528,0.0,367.50425269640414,54493.582110578216,72.42423043951037,581.4884824539555,2.835548063970989,390403.20418914803,131.11327582150227
CCL9,5.271195650136168,69549.7355732648,0.6080986761330842,65.69689186219215,2271.3734842463205,166.28935236724175,8387.738359761888,81.30360528052306,525.1273847456953
CCN1,0.0,0.0,0.0,0.0,0.0,531.7549835903592,0.0,0.0,0.0
CCND2,3699.0093972997356,6729.983407629851,5264.865058868339,1161.0291512871167,119.23540278425045,377.6260604494737,76.72320380417743,31763.910182967466,1652.3509658146652
CD200,294.61470085473366,0.0,870.9657663337887,279.9712564594738,10.659068148461726,13.758361173111926,7.045807512755616,0.34896968955723096,32.864310597803964
CD207,0.0,0.0,0.0,0.0,0.0,5324.21584202821,0.0,0.0,0.0
CD22,14110.674485484455,0.0,16.474879191367634,332.5972191857006,6.246551254646782,445.78902908968473,11.686041805069419,60.403387480237946,73.54944063033234
CD24A,11845.51855517798,674.3816546466112,202.52618328335927,233.58107519612244,58414.161506246586,22.06031340419754,1385.9225853021478,4.639488862054631,9219.680355910028
CD300LG,0.0,0.0,0.0,2.7674372078686367,0.03833939204337544,44.37424021102329,1329.7990846441664,0.0,0.0
CD33,1.313161981365457,0.0,0.3848577118120702,5.192384389762441,1100.169000268798,374.53859573501603,278.27091968510587,0.0,12781.17837673448
CD4,0.0,0.0,5764.802849251717,23.590145454459368,0.09081141852110197,39.330154427298005,0.0,0.0,0.0
CD59B,10.641791488574174,6.352684881227517,0.0,10.296644045643625,53.76529517857535,3.542573757931886,0.0,5.3062032507430965,0.0
CD5L,12.193824298839663,0.0,0.7027030042836475,11.382252333925802,0.0,74456.11940679008,7.104214513834572,1.1570049871255863,106.11112375897663
CD79B,18793.425531364795,987.1324804091444,193.91619996870438,1324.276785847452,52.63157401775834,753.3990140143865,254.05755132303352,26.031835366035356,382.00819624753194
CDH1,0.0,5119.334729056132,0.7622453805877527,14.557561888908747,73.9881414574976,5.173163537235291,13.085563749600219,0.07667468351054207,0.0
CDK18,11.07116804970313,20.444788236539555,0.0,0.02136268619247894,597.2122242397791,116.77950707059728,5.912419470825821,23.686307538376063,0.0
CDKN1A,273.1741630035269,393.6233136218528,370.52476252346884,25.016370821773663,4075.9899730819147,836.8203034501851,474.33110739080723,83.20229284963116,124.54491959251763
CECR2,125.21113604803172,0.5110582123712502,3.8142778748822606,1.7280974333053023,0.8053394078910576,2.286117235262406,0.39318768686436933,0.0,12.256502251775332
CES2C,0.9927681373155777,0.0,1.856482400269492,11.689237757770872,0.0,0.07040912993789394,0.0,39.44569986285281,0.0
CES2G,0.0,9.223479718914348,0.0,1.6757976111489592,57.76161809241144,4.629922967037076,2.4087913039574973,0.0,0.0
CHST2,0.0,0.0,71.00242938927991,12.467021124499327,0.0,10.33647069937121,0.0,2.8301278843537525,0.0
CIART,69.41107496496062,30.681699810752292,429.3776282769697,131.91994245564018,22.619869667938747,40.322116814925565,26.711287674933445,15.143988981030102,3.5135731795659497
CISH,24.951702846613074,60.95724559669663,306.63734342871675,152.76653613450213,2287.4884677855885,16.80725542675644,14.96179638021712,64.74950397310005,37.14559344831232
CLEC4A1,1.6925216253770397,0.0,2.509532239722071,32.95853473835162,7.5851711338322385,440.26250372447214,2490.0322161088734,1.594410871147856,379.09261580748824
CLEC4F,0.0,0.0,0.0,2.257404568652972,0.0,148413.13785939594,0.0,0.0,0.0
CLMN,0.0,0.0,0.0,0.0,0.0,0.4806623088852471,7.348152487116337,0.0,0.0
COL5A1,0.0,13.798339834605237,0.0,0.2636963785460362,248.12334078953643,5.558059804300309,6.045663437305537,0.0,2.401037329531899
COL6A3,0.0,0.0,0.0,0.0,9.017205714695987,0.0,0.0,0.0,0.0
COQ8B,215.18466741681266,3457.4745307053795,225.8280928207374,375.9278106341809,500.06188721535676,333.2223283949079,323.72818806114265,214.8144388390859,572.7641598607858
CORO2B,34.419375211737695,224.39659610715867,13.269093645679108,1.7929646064754006,2.695082917205529,9.324703806134409,0.0,5.443687496752922,0.0
CPEB1,0.0,0.0,0.41896197372107924,0.0,173.88638355610487,0.16726235586281568,0.0,0.0,0.0
CSF2RB2,23.291397960854482,1199.1004092274263,0.0,7.084254673242386,8747.379327926925,115.05618678968717,351.844868207513,0.0,402.4327709841594
CSF3R,2.349975008793675,1.5020190332454662,0.0,130.6610779320339,30.681699810752292,492.30236793258405,2428.0011679360955,0.0,94257.97208755079
CSRP2,196.5525347718051,3.410089903482495,38.14306733143698,39.93812264158586,144.92833141231762,147.89496933602948,1145.0277226620874,14.105978028876699,139.52400816735062
CSRP3,0.0,5427.328398235573,0.0,3.319254131895134,21.842280893156957,13.549329509450642,0.0,0.0,0.0
CTCFLOS,0.0,0.0,0.0,0.0,380.25066174660265,0.0,0.0,0.0,0.0
CXCL13,0.3625014074144106,0.0,0.0,0.0,0.0,6352.421328359413,0.0,0.0,0.0
CXCL14,0.0,0.0,0.0,0.0,0.0,372.50982710109133,0.0,0.0,0.0
CXCL16,7.351396021296875,0.0,6.3351110916639986,8.614717407576954,15.56840748224122,5464.190748838936,9.726290155789126,4.280136386464663,0.0
CXXC5,257.1810063154524,143.81176928043115,56.1763785871101,277.4850875258249,17.110038733376726,55.97142428656267,30.53842547904962,1254.1719665495668,34.3193471090009
CYB561,4.1258332816244145,33.65460420174933,0.6894400188831589,2.5317621691352765,173.36633957752127,5.043275769967898,7.652892934168024,1.6181358840560445,0.0
CYP2D22,28.151232585030076,2.0912225731079563,278.77639688788923,60.896034004939935,5.569903948840814,26.055400164848283,4.187476003552367,29.26322228167105,20.843090648446832
CYP3A13,0.0,0.0,0.0,0.0,0.0,1.9786935826395573,0.0,0.0,111.78892800763488
DAB2,0.0,0.0,0.0,0.0,3.687496437648764,2459.6387764787983,8.78277658851791,0.23416388774191055,0.0
DACT2,0.0,0.0,0.0,3.11722848920241,0.0,0.0,0.0,0.0,0.0
DDC,0.6809257189811388,0.0,12.434393788846426,119.49095910463062,0.0,18.971311864151534,0.0,15.289842114001676,0.0
DDR1,0.6765049646957959,0.0,180.6589641901869,37.595374009893284,1.964532970229938,0.7191065618729882,18.591546469472384,0.0,0.0
DENND2A,1.1406035064342088,1.6039006753296072,1.6814003090841831,1.3486761823993203,414.1774233590018,38.73769901875269,79.56579973600303,1.627368900149483,11.269078208403162
DENND5B,331.72002350311436,2.836982124488518,2.6738580581012195,3.5281807809961228,2.521946093329675,12.819593705876287,9.138645724260881,0.5468159181970842,9.488329600489479
DERL3,3527.7646063955676,209.9420274781862,12.721431659979746,45.334496297743286,114.90973263556162,7.563472817372329,6.356945510150418,7.273086316107014,0.0
DGAT2,37.93030464462491,3.3732413464729936,67.82885802196544,11.973755102375787,129.43499648361257,30.92447640615482,88.06872852204987,6.51385042301385,2111.4434274802334
DHRS7,310.0510953175508,864.370760696945,365.1481386168905,735.1546298893612,453.474502445694,1221.188680423235,891.1728924128792,1167.6615823658549,17706.918698302703
DKK3,121.65758055437072,0.0,0.0,0.4022378067296295,0.0,0.716161646906462,0.0,0.0,0.0
DLG5,0.0,0.0,0.0,29.503936211107543,0.0,9.106026502478674,0.44149831230833536,0.0,0.0
DMPK,14.387183166752441,37.02553730217245,0.0,8.669100390198492,53.6352568932653,16679.16275356681,0.0,0.2328571482437951,66.07720479412428
DNASE2B,0.0,165.78025831779752,0.0,0.0,0.13249928986396764,0.0,0.0,0.0,0.0
DOCK2,1732.6465364362616,1769.169259912768,1489.6273533063659,1426.44864006281,1227.8485686552285,315.712747930765,1768.7801007287092,8207.589686899999,2000.6105989912471
DSP,0.0,0.0,0.03249433833204085,0.22672124815929018,26.330263288678015,0.0,1.9609177439015868,0.0,0.0
DUSP10,86.40877459597164,19.06378732336099,1057.3170630678171,301.9378089912577,12.039115407040079,186.2304067427288,47.710048752066314,122.12439081086366,0.0
DUSP14,118.66782305323855,0.0,4.406214375578617,13.398485239034304,0.5699544382136401,0.0,0.0,0.0,0.0
DYSF,0.0,0.09683525952452054,0.0,0.5281087719839783,0.0,337.34061316562753,0.0,0.0,0.0
E330011O21RIK,0.0,0.0,0.0,0.0,0.0,0.2028792431818809,0.0,0.0,121.94314699772583
EAR2,0.0,78.22622064430766,0.0,125.126091428839,275164.8534653098,2442.3436445259404,1660.5904167750869,0.08815484905454563,677.3839614054953
EEF1E1,303.0731436324483,227.32654533373966,1126.0947301864628,387.3180581475523,130.0327849610016,174.65313862382172,125.82619005475685,236.60860348418208,20.23546135304319
EFHD2,511.6074770971127,2668.506436831448,683.1653290286526,1606.2950879829866,1307.9687087703614,6102.143928587572,1914.351851117805,21522.015022557654,2858.9044183586766
EFR3A,753.489611533252,738.4403867066721,781.130079145659,653.7240214288171,362.41365180969694,786.0017081403445,659.0521834060452,3474.3745780615995,154.32354238478243
EHD2,95.04086800033507,0.0,1.0239673321431337,2.4504289524005918,0.6959817749505293,2.2661757214339504,3.7716811698087502,0.0,0.0
EHF,9.590124596204168,0.0,0.0,0.5713071147036162,0.0,0.0,0.0,0.0,0.0
EIF4EBP3,144.24276429700404,46.595068553569874,114.9809459080948,720.6198316450323,137.00062598222402,75.24557156652001,186.50753272685458,53.14532743751713,72.04143907784535
ELP1,355.39599068165967,138.1041627127605,602.5731593010853,450.5166095517271,170.31471008454696,75.3619763307367,280.54794063613986,224.64188328904623,6675.199975055378
EPAS1,5.467719296865996,0.0,98.52660547254455,9.585825906696545,6.254714691708694,14.091579441512796,4.828519488519446,3.582335314355084,5.2867734743656065
EPHA1,0.46390781334242814,13.930793714680023,0.5125211891603432,1.8291455968448735,20.04550271134549,4.30910079568044,4.544748945557614,9.079005463385501,321.5293166682899
ERCC6L2,4104.284857669744,236.042574492361,125.77097260341046,162.89082723454246,59.76785863188653,115.20685827362097,120.72386506507846,150.94989224251594,56.235752863075426
ERO1LB,3296.4019018513786,231.23348764134195,127.31548816655865,87.85159600116594,198.88454367460628,208.97932614663685,473.7244800672651,205.9347848307727,517.9264737615285
ESM1,0.0,0.0,0.0,10.099453935602494,1.9001062368374946,2.045101786593482,0.0,0.0,2.637264857269489
F10,1.9701618218521548,168.00265224703037,0.0,8.730037475130883,439.3824335543283,65.06860687782013,2098.3117137578765,0.7823995644452433,65.00149321354613
F9,29.37731363010523,0.0,0.0,0.0,0.0,3.3206235369770543,3.330115032875055,0.0,0.0
FABP1,0.0,0.0,0.0,0.0,0.0,4816.291500889346,0.0,0.0,0.0
FABP7,0.3881735196317213,0.0,0.0,0.0,0.0,10614.080987875834,25.34127076188411,0.0,0.0
FAM110C,0.0,554.9555664466449,0.0,0.0,1.23475797828171,0.0,0.34428314413554073,0.0,0.0
FAM160A1,13.272872009975472,0.0,7.624012834811676,1.8928110137267802,123.1546179516712,0.0,0.0,0.0,0.0
FAM174B,6.1584246942995655,2209.2676660364104,49.06019254646913,147.30678036806515,334.619888584931,38.99193366235849,8.879332136477997,73.64084975718883,23.5517884920328
FAM83F,4.2267020383699165,0.0,1.0134749771971956,0.8294268434756435,0.7723354054624156,0.04786878172195119,41.9381743535961,0.0,0.0
FCHSD2,2513.2594331428413,22.619869667938747,210.52502258172822,189.50175580206405,46.04585589272045,40.545800876576656,132.63166540160128,163.37077754479392,207.80848877124438
FCNA,0.0,0.0,0.0,19.162357117560273,0.0,86153.61818840832,20.014636984208416,0.6130666708309567,442.029974865071
FGA,0.0,0.0,0.0,0.0,0.0,275.7711907808947,0.0,0.0,0.0
FGFR1,0.39474088671930874,5.259709692778032,7.692553042890973,10.383173754011514,1254.5954826826874,123.4800514775249,1.2639967395206515,0.7779348887603426,0.0
FGG,0.0,0.0,0.0,0.0,0.0,273.67628091535465,0.0,0.0,0.0
FHL3,337.7126464454174,22.99468423276442,180.6589641901869,190.12726548692748,1504.9767621988328,4.103670410260343,60.38532658665545,0.5531267037543817,73.16697890878675
FKBP10,0.0,0.0,1.9241346416064404,13.646963449987258,2.3033076295528647,0.5606160723009808,0.0,73.47654609254887,0.0
FN1,2.0128393365981956,8.965584049458482,3.6868060346548557,22.871784715084086,2.5428081133104246,10.059187800620828,20174.12205475111,8.604064376611321,13.99174524997369
FOLR2,0.48908445257568456,0.0,0.0,0.0,0.0,33868.19860530015,0.0,0.0,0.0
FURIN,243.65486600271774,897.02824619742,471.1603678094171,330.0539053805243,4556.3637469538535,448.84952199995354,907.3206017392273,716.8197330336724,611.6470461617467
FYN,610.5576904357698,2346.4362820833435,3877.951806225975,3665.693354108826,125.05469668988,1472.7806423152815,324.60368198410293,13700.193287003432,33.388633532530044
G0S2,0.0,0.0,57.87831843128367,336.97615421448177,34.46217806782055,41.77296466554699,29.801153948611173,350.30510959263444,4988.3882225367715
GAL3ST1,0.0,0.0,0.0,1.1116745761313198,32.113773419835574,0.5866251840373287,6.403341171064701,0.0,0.0
GATA2,0.0,30829.67324894262,0.0,6.129975822202634,2381.808220899379,7.599160236911137,9.6705397274927,0.32247867702560806,0.0
GC,0.0,0.0,0.0,0.0,0.0,481.41454671556403,0.0,0.0,0.0
GCNT2,0.0,133.2277631440251,10.146172669555487,9.991364770804521,208.23825870219946,6.958780695239828,84.55783873215373,4.025535837441578,12008.19706376037
GEM,336.28182638941746,15.762329588063608,71.22797209193259,185.48176470743488,16.47044704759572,27.99570671963811,2.295435605118466,3225.821580330837,0.0
GJA1,0.16382816936704514,95.72863722655666,0.8095203444781653,0.0,3.5522555166911776,1.3955190037888126,4.781029627976689,1.7454191904821341,0.0
GLIS2,8.133196540514202,3.152547710218821,6.09470434255202,3.294169960501997,43.13507431526814,2.2379854633686067,6.949433955188875,2.430727877157288,0.0
GLT28D2,3.430337109692588,0.0,2.9675375535603536,0.5088759127010822,66.98099320284166,0.0,0.0,0.0,0.0
GM10734,8.244916630027472,158.91396941133888,0.742165705633,0.16338712038358483,16.01987918569382,13.942591803986174,6.5614098452692815,1.767742191928142,0.0
GM15542,124.98202978531877,275.6667922912693,44.18797965459347,1662.7363144873984,47.778314697225284,154.29492959122624,293.79695715033665,461.39856795850505,311.2270028437482
GM17018,304.0301328104578,946.5801082480031,1123.9606005258972,3957.779972858204,719.4031737780956,602.0771423340068,612.4267311797882,602.6422557267783,496.3937564984663
GM17634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.53774704374993,0.0
GM19696,0.0,0.0,2.939382926077296,6.351319451139603,39.14387654438894,3.529931852960326,0.0,2.5545544407607905,2670.4483664041286
GM2814,7.506212004922876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM29408,48.16889760268365,35250.023827568366,86.82429470365693,136.3720022331599,231.41296500955374,16.743800617021876,13.134426950161602,557.0387161056688,410.7909655156701
GM30025,22.703739634699673,0.0,32.49607829316635,109.88081950202032,14.930188761324153,2.4250801383203417,17.148972448457272,12.821998726426298,4.394595819648969
GM44096,0.0,0.0,0.0,0.0,405.3112609007677,0.0,0.0,2.395478608520935,0.0
GM44805,0.0,0.0,0.0,0.0,0.0,25.827101322910533,162.60105954664834,0.0,0.0
GM47283,5234.598391664324,817.6419934358507,27630.355944060095,9542.144378367842,2082.537642433745,5304.332857187235,358.6012935845303,3768.4117182544455,34.57108641434033
GM4737,0.0,11.70196808707876,0.0,617.7863799833777,0.0,0.0,104.77191121298337,0.0,0.0
GM5424,0.0,0.0,0.0,0.0,0.0,0.0,20.244513403165687,0.0,0.0
GM7926,13.92736061566727,4.114761290013181,6.8059209682665465,0.0,0.0,0.0,174.56633179175014,6.106300164767566,5.718728259537249
GM9320,22.269772124548936,39.54539149941018,79.80990847780652,233.30785950441717,62.38069888575631,11.85692902251992,1240.6907214314517,35.00253079118045,35.52880882805674
GNA14,0.869443422705527,590.2558411467483,0.0,0.4103340729492295,3.318649172299808,6.385504517342063,2.710314363878812,0.0,0.0
GNB4,62.773153861059065,1191.0522260527046,98.98610763652272,24.409646008626538,17.026845088980895,77.01080848538422,30.852940820498986,193.90913436691167,1.4690790169138088
GPAT3,51.406711621082685,0.0,6.87886098208039,5.239670761308612,3.0205032712140847,17.560058921277136,11.343787918452906,1.8169240587081257,808.6852616601525
GPC4,0.0,394.59405278190474,0.0,0.0,15.513235499281226,0.9085583980452621,0.0,0.0,0.0
GPIHBP1,0.0,0.0,0.0,0.0,0.0,397.2239606261145,0.0,0.0,0.0
GPRC5B,1.3128601945263791,0.8662154936151742,139.2368877788506,44.54254007723043,0.0,0.0,1.3377169307135643,0.0,0.0
GPRIN3,0.05269508706681125,0.0,11.20763535618058,15.321997451545382,0.0,0.0,22.462986492498153,191.17017089114893,0.0
GPX8,0.0,0.0,0.0,5.267797404162865,0.0,0.3290970230958592,0.0,311.83357848163627,0.0
GRB10,1.7472380846935263,6.290390042887119,0.15338212513928573,0.0,76.5478585008725,5.930397296152477,0.9765178725767811,0.0,0.0
GRHL1,15.947049452886883,0.0,65.66826504213597,4.58333059319275,12.141773853442285,13.936959883315028,6.73228147619224,1.5260000957355904,8.436901258935901
GSDME,0.40457663966639545,72.32244200078262,45.99218954735775,4.022502419960239,241.01263676069505,24.709634535928764,86.86387755716842,42.169434303197825,2560.871460609142
GYG,539.0244384525196,874.1027372252465,288.5165088843429,451.0127594058939,7197.284543275518,227.32232383770406,1489.427770320462,667.5641302957976,1104.3312661478365
H2-Q10,508.0049048787847,183.75561359341776,598.8313941453773,1016.2702802296739,39.95773186819071,279.8487423679604,58.94424223463107,464.01253052344515,37879.93914695217
H2-Q5,6465.677878140327,207.04183705827748,5704.022513229173,19311.9181317345,331.2558507865133,914.7686326339812,668.9797059331469,4175.603685562636,589.3871843527373
HBA-A1,16.063991945251548,167.01111301445684,470.8459580886031,1609.7165657093603,6.325515262438967,1405.531885862533,8029.998980003111,31.86894533851121,1147.3021483998857
HBB-BS,130.4029915423352,323.40818359471695,259.46529003173373,1582.6849616836616,13.848793879551717,2064.1415530806617,17225.636826580485,55.93404929539066,1207.2900067885846
HELZ2,3673.985317676513,98.00630161565276,502.4640844865929,478.1971791338211,173.77242817782133,299.6045347790836,237.97627934138316,148.70143267565777,282.7796374321538
HGF,0.0,3735.8528840675494,0.4132419901318616,0.7876442569761899,419.35927483183815,119.4623111288516,56.80979181769789,0.6680532298176114,375.50297990855546
HMGCS2,0.0,0.0,0.0,0.0,0.0,269.28750094317644,0.0,0.0,0.0
HMGN3,2262.4556491445437,100.3653136589224,33.451440585265466,16.282902021827134,17.686077465948884,9.864237732830384,170.3439974332435,12.592089711029947,0.0
HNF1B,208.54852701753518,0.0,0.0,0.23198338146459796,0.0,0.0,0.0,0.0,0.0
HOMER2,0.0,288.61366197133,0.0,0.0,8.138894163223222,9.038784014493006,0.0,0.0,0.0
HPD,0.0,0.0,0.0,0.0,0.0,553.2502783792013,0.0,0.0,0.0
HPSE,247.992137867643,23.51992503828653,3.51572274897688,17.491258389715924,5.302624207094923,8.959824358950561,2003.4761192485398,30.588726051867255,24.47458682098613
HSD11B1,37.643757883118916,19.600506453212986,1189.99630832469,1770.0504743988722,27.080181914376492,66.48142903118081,329.08946291376145,8097.068731779576,1091.2742793176953
HUNK,0.0,0.0,0.0,0.0,0.0,0.16109819512651313,0.0,0.0,37.72413086672983
ID2,96.30761937878079,2209.2676660364104,1404.9737155351245,2998.7809924965586,6842.778518419541,14544.849106541538,921.2565787734719,82502.8991620992,1074.5635337011977
IDO2,13.5993805339899,0.0,0.0,0.0,0.0,1.112815808803865,0.0,0.0,0.0
IFI27L2B,0.0,8.746379488609128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
