	B	Basophil	CD4	CD8	Cholangiocyte	Eosinophil	Hepatocyte	Kupffer	LSEC	Monocyte	NK	Neutrophil	Stellate
1810014B01RIK	117.97042518977801	752.9910051791508	78.17784829169209	118.05429908458034	36.535785160593996	41.359873391493096	118.42710895909175	133.67108354549353	14.396649584421096	50.324596211209794	83.54415185862756	0.0	34.13817003952546
2010003K11RIK	0.0	0.0	0.0	0.0	14.760712602310793	0.0	560.4329538856265	0.0	0.0	0.0	0.0	0.0	0.31085633849090644
2310015A16RIK	0.0	0.0	0.0	0.0	9.48146031910969	0.0	1235.0537458395893	0.6021838450451247	1.0811821301192164	0.0	0.0	0.0	1.9531057837318757
2510016D11RIK	11.878478095051202	0.0	29.460561556963732	24.279474984797147	6.793626800562871	56.44415557649421	37.30269346000692	0.5263217994471185	7.061836314856555	199.04849287140365	3.7247561215570357	25.45044833567263	5.206839755768511
2610301B20RIK	86.4922728759574	436.4784655360331	46.330775766064605	56.24026860970913	89.23654977573997	55.67997195881499	139.02717884170485	79.30246272448812	58.73354362824225	58.30663137654604	112.4300346116354	25.978334518161454	79.61953521222384
4833418N02RIK	39.357679592318796	9.509446081506423	18.578493978333697	24.15369850052719	12.308695787110898	45.150938660961515	71.35522090083329	24.45710048275784	11.097404732980197	32.06519962697157	35.79059262847897	457.6229208795831	10.438556258367106
5330417C22RIK	0.370834735215291	7.414919833450959	0.29462344302548904	0.9113588087278204	1694.657017736102	15.582766057946102	4.698940264469526	0.12291042907748695	12.604233901902054	0.0	0.0	0.0	0.687396383555726
9030619P08RIK	0.0	0.0	0.0	0.0	77.60893916886089	1.60138942663606	1384.6799529373684	10.814084870853481	1.8581607815921162	7.842374042988654	0.0	0.0	4.232748725043383
A2ML1	0.0	0.0	0.0	0.0	10.1377404079773	0.0	1164.99981679815	2.346970501511571	0.951026755778567	0.0	0.0	0.0	3.900133549784891
AA986860	2.77750277193525	0.0	0.46586443707508707	3.788945110565079	1638.2383899815302	3.1797295708675515	14.302332409337046	5.59510584796807	20.90974168811073	15.68436638154041	2.088901549503219	0.0	13.602295315230224
ABHD12	507.5453636594478	355.7277007545762	333.7792120240472	715.0067348021805	321.21053194571397	756.2126243426824	796.4267555062473	5477.911533043213	792.3529875515964	1235.9244372359576	574.3957041988676	403.24265276335166	900.729050508028
ACOT4	0.0	0.0	0.0	0.0	24.407530305881895	0.0	741.1194565764367	26.19410573976556	1.0451620515469489	0.6758931915590116	0.057482102290016046	0.0	1.5362826302421655
ACTA2	0.8405892373324089	25.413385386133598	3.8030701825507096	1.9054678893422916	10.3821114912451	56.09218823306071	7.041981568161088	3.124555203777933	6.920265506912929	63.54541227233608	0.13817806036904767	1790.50949679689	46.67181739943274
ADAMTS13	2.95585939863881	0.0	0.0	0.0	1.6944190338732499	0.0	1.3665869451712043	0.7582863571719103	4.389304001978129	0.0	0.0	0.0	1541.9557508980713
