,B,Basophil,CD4,CD8,Eosinophil,Kupffer,Monocyte,NK,Neutrophil
BOLA2,10.488509426712074,10.243903375525463,10.334246024325324,13.170820062589826,10.355358538504483,11.513158423568996,11.518300294792539,9.261440157517505,8.75678111135739
BORCS7,7.179147178663837,6.876201418332343,6.27636220970534,6.465675431451769,6.573187110496934,7.087986835299986,6.865236229025612,8.846354029785736,7.140638931938517
BVHT,1.2632098463287225,0.0,0.0,0.0,0.0,9.055021716196638,0.0,0.0,0.0
C1GALT1C1,6.894847312733257,8.467777758844973,8.200715616063437,7.271018478849738,8.129409634435294,8.321018064594458,11.873265833246847,8.592951013782923,9.311626575459814
C1QA,2.6052759054574555,4.983476992267681,1.358760155250156,5.786470260487527,0.8944441568290097,16.50229138361526,4.203785206788119,2.350505302017147,8.517556500109349
C1QB,2.207870292702699,5.290684907838884,3.2090512781296345,5.558104974139476,3.538258411062878,17.503168631595905,4.756482344212945,4.335131337127821,9.363534420048836
C4A,4.548667552302593,0.0,5.651818296636998,5.955245456110251,11.14998425840759,5.595049212461505,4.138989309528842,0.7094398361050398,0.0
C5AR1,0.0,11.101917562450001,0.0,3.881054069952479,6.176346215404412,9.931774151912158,6.411118291587135,1.6712228489578527,15.282422047579194
C6,0.0,0.0,0.0,1.275212784967475,0.0,12.621145538912868,0.0,0.0,3.7642192014866227
C77080,1.8679420813462895,0.8516898476868404,5.058625724408921,0.8138215316803599,2.6124750652213384,0.34557241012951323,0.4926187904470426,2.1774237440728763,0.0
CACHD1,0.0,0.0,0.0,0.03032016018290584,0.0,0.0,2.941893469974688,0.0,0.0
CAMK2B,5.14031670855359,6.4549782829270415,4.550295095904323,6.401739242545478,1.993090525081472,3.8622857236223087,4.179189710263035,8.156501912674441,5.1696318524506335
CAR2,7.831162881007034,9.044131753146921,6.091848682211367,6.450859826965362,5.0702902124887155,6.453475966348209,5.236482791801132,12.595198930469477,5.2169914753014
CAR3,1.8062096982142721,1.0053848960209382,0.0,0.0,0.0,9.694576249429371,1.2224883140800131,0.0,0.0
CAR5B,4.0709378518353745,1.7694569734225611,0.9260870706105131,4.085211195576847,3.725221254657403,2.1830977144466512,3.3431029111753254,8.606668250642008,0.0
CARD10,1.1388997087718407,0.0,1.4201225735324212,2.674607228570508,1.869858180788883,4.220390252984201,5.0392001522438425,3.6763730175133604,9.814325536829857
CAV2,1.3402524883819695,4.7829388707886284,0.0,0.0,3.462748048861222,5.309311749023767,7.6711531605032945,3.4413019574412234,0.0
CCDC80,0.0,3.3099359357279425,0.0,0.0,3.855547569759993,4.142296431405075,2.397934937883253,0.0,8.728338535078013
CCL5,9.657791102902056,0.0,8.525537458507852,15.733825182819892,6.198184334607795,9.18608571341145,1.9394327400956917,18.57460906353171,7.045631637430546
CCL9,2.6487405298014037,16.08577815243759,0.6853559358700954,6.059547626919686,11.14998425840759,7.386201813418625,13.034238134781129,6.36288372366803,9.03926833357221
CCN1,0.0,0.0,0.0,0.0,0.0,9.057328373357493,0.0,0.0,0.0
CCND2,11.85331321957138,12.716601584990151,12.362454836544387,10.182430546080802,6.909717943569808,8.564629903476929,6.280273465922999,14.955146319394254,10.691177290535581
CD200,8.207574205953161,0.0,9.768127685201272,8.134278739137608,3.5433805805684475,3.8834606226073802,3.008237223457612,0.4318579322619078,5.081693720875107
CD207,0.0,0.0,0.0,0.0,0.0,12.378624286603923,0.0,0.0,0.0
CD22,13.784601567241646,0.0,4.12721057677607,8.381963452526964,2.8572945576674007,8.803449950635727,3.6651700963775427,5.940246342765113,6.220125622407842
CD24A,13.53217552296534,9.39955918180917,7.669070596370137,7.873942818563156,15.834055245076529,4.527340215145438,10.437671546788172,2.4955644091495954,13.170657489751019
CD300LG,0.0,0.0,0.0,1.9135834665274243,0.05427808067781332,5.503801580354622,10.378077063675264,0.0,0.0
CD33,1.2098662956024206,0.0,0.46973775316364563,2.6304950289745275,10.10482018602496,8.552817377178918,8.125521544236364,0.0,13.641846105153594
CD4,0.0,0.0,12.493305792103726,4.620008363607717,0.12540170745377377,5.333787024833246,0.0,0.0,0.0
